userID,recommended_items,groundtruth_items,recall@10,precision@10,ndcg@10,recall@50,precision@50,ndcg@50
AFIMOHHDVCYH6LTBMFDLGV546YLA,"B075GZWDM4,B076BWGJDK,B07ZRTLXQX,B01LXGBM6S,B07H9GMDZY,B091DBVC8H,B0756NSHVF,B07H9HP3DF,B07H41BKMB,B01M1Y04MI,B017GSHCPY,B07FFD8LHD,B01N55T322,B07FK2JXJG,B0186UH9MM,B076R265D9,B076XD6M8T,B076N7C7FZ,B097YW2R5N,B072HM8Q5V,B01N40AFKV,B072F1CZR4,B01N78OQZI,B07ZRWRHFR,B076MCKC3T,B01MXNP6SB,B0765B9FC4,B076598NL8,B0764NCW33,B0765KNYRT,B01NAAXWW5,B01MRQJVCN,B07XGD5CWG,B01MQL42LS,B0765K2NL1,B07FFCJK15,B01MTQ1LUE,B076QJJ2DY,B0764LBZWH,B01N984LWY,B07FFC712T,B07FW7MX4F,B076586K5N,B07FFFYPC8,B076PQK474,B07FFH5MT1,B07FZNKQDY,B0764P843T,B07V4G7PNR,B077CD5LJG",B0BNKBT3WB,0.0,0.0,0.0,0.0,0.0,0.0
AFIMX2GLCBCKTFKHZCKMFPF6C3CA,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF","B0B9R7MPPL,B0BLS34KS6",0.0,0.0,0.0,0.0,0.0,0.0
AFIN2KY3ATTW74NGANRNIWO4IFYA,"B073H2DHZN,B0BSG2N91N,B077F73G7J,B06XVWZQR4,B0784YCG27,B09KXYP62C,B07DK9K9WG,B06Y18CVSX,B078QZ4ZH5,B01M095LXH,B073WHHY84,B073W2V3HT,B073W2T1ZL,B073W2LZSN,B073W1WCF4,B073W1MKVV,B073W1JK1R,B073W1G399,B073VZ3CCM,B073VX7Q21,B073VSXN96,B073VMMGNB,B073V8V7HZ,B073V7FQNN,B073V43LSL,B073TQSM8Q,B073TQRH3M,B073TNM9ZN,B073TMB2ND,B073TLC6S5,B073TL783F,B073T9LW2R,B073T1425Q,B073SZV7RW,B073SZ53LH,B073SY1QYM,B073V89WGD,B073YRYV88,B073YG3NW2,B073YCQ9D1,B073Y86CHD,B073XYMFGT,B073XVFX54,B073XT4V78,B073XRT2WG,B073XRH9NQ,B073XQLFHN,B073XDBNJD,B073XCYF4P,B073XC38Q8","B07JZGJQYS,B0BSLSX5G9",0.0,0.0,0.0,0.0,0.0,0.0
AFIN5H3XWYF275G32ENBHBXKY7DQ,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF","B0B7QPKQ1K,B0BNDBVDDZ,B0BWWKL9YN",0.0,0.0,0.0,0.0,0.0,0.0
AFIN7V7AOBTQS6IDKPLWOKGLFN7Q,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF","B0B73MJBB3,B0BHJ6D5TV,B0BJQ46494,B0BL8HZQHQ,B0BV92PMQ7",0.0,0.0,0.0,0.0,0.0,0.0
AFIO74RZNAU4RX3TDZ5YIGVN57CQ,"B0792D8MVZ,B0756DP4ZK,B019YZV3K2,B01CENXC5A,B072LHB4KH,B07L2K6216,B0170IGUBM,B01N5STQYR,B075RSMGT1,B07NDNQPSJ,B06XQD13YC,B07XNNHH34,B01MSQHVRV,B096QT2BHQ,B07JLMSTQX,B06XHTY95Z,B01M9ATI7Y,B06XHVG4K9,B08JHD14Z8,B06XHRG34D,B076P2FNT7,B01MT5IQDQ,B0721VBHK6,B07BJJNX97,B01NAUDMK7,B084Z22ZT4,B07KPPXJZW,B0B9R7MPPL,B0C6MR595C,B073YCQ9D1,B073W1MKVV,B073T9LW2R,B073W1G399,B073W1WCF4,B073VZ3CCM,B073VSXN96,B073VX7Q21,B073VMMGNB,B073V8V7HZ,B073V89WGD,B073SBTJS8,B073Y86CHD,B073TQSM8Q,B073TQRH3M,B073TNM9ZN,B073TMB2ND,B073TLC6S5,B073TL783F,B073YG3NW2,B073V43LSL",B09NZXH9WG,0.0,0.0,0.0,0.0,0.0,0.0
AFIPXZGFFS3Z7XB6ZZKSXKMK3OHA,"B07Q5TRXG6,B0721LRYWZ,B017TG6Y6Q,B077VMVSPD,B01GP1TFSK,B01LSBHTQC,B016CEAEMG,B01MRCULOR,B07K611FMW,B01GW3RLC8,B01B5POCF2,B071Z83NPZ,B071F8YMFC,B071V8ZQFR,B01MQF69C9,B07P87YMSM,B082MQWH9K,B01N3SEE8W,B07KJLNNMD,B07JYVNJX9,B07DYV2ZHN,B07T6DR1YN,B07DRFKK1V,B01B94151S,B01M6E6I1G,B01NADGGCV,B07MJ2BKT6,B07KY2PK15,B07KPWM7LL,B07B7B5V3J,B07XFZH8D8,B085C361PQ,B06XQR79VR,B016SVREYE,B076B4PF25,B075KMHP6X,B07MTZ2RJP,B07PWFSWM7,B07MZHQ47R,B01DL6X5Q0,B07RCZ2853,B07FB2QQ56,B07MWZL54D,B073VMMGNB,B073V8V7HZ,B073SBTJS8,B073WHHY84,B073W2V3HT,B073VSXN96,B073VX7Q21",B0873DSNWG,0.0,0.0,0.0,0.0,0.0,0.0
AFIQBN67L3IIJOVXODLNW4OOB4ZA,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF","B0BRCKXMPJ,B0BWG846BR",0.0,0.0,0.0,0.0,0.0,0.0
AFISDALA35FOCX7QR7ELZY3ZPLDQ,"B016OXRQDU,B01ADTOLM0,B015G8KYQA,B01NAKZ2JO,B01BOEN1GU,B07FL79Q1M,B01MTCV3FD,B0181K3E9Y,B01BDLY9J2,B019DWJL1Y,B079QMXTLF,B0BNWCSPNJ,B07JGGFXKS,B01EVCDDLU,B01EKXNK2C,B078MRHP3Z,B01ADTW9U6,B078YMLLHK,B0B73WTYT1,B01AL77L0S,B07BSFS1Y5,B07BSCQ1QW,B07KWBQRMJ,B079HT7VL4,B0B6SW7BNP,B01A161GEQ,B019XPTCGK,B0BL8Z748J,B01N0L9KTT,B079DYC7NF,B07Q3NY6HM,B0BRX9C4L7,B07K7WVP8G,B09F3H1SQT,B079HWQF4Q,B076NG763T,B07C4PLJN3,B07VKL2J4P,B01NCE4WQK,B0BWFQZ2SP,B073TMB2ND,B079HYW2RM,B0BRWV68SH,B0181Q3S44,B01HS6VBQK,B073TL783F,B0B6ST816W,B01HS63V2W,B01AC334BQ,B0C2QMHY2G",B09YMQ531N,0.0,0.0,0.0,0.0,0.0,0.0
AFIUADCFYFTB7EN6D4CFOQWJ4CHQ,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF","B07TM8CLS8,B07Y2X5NHG,B07YQD28T8",0.0,0.0,0.0,0.0,0.0,0.0
AFIUR2RIJJVSDURXUGSOEX4HPTPQ,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF","B07RYRD6GL,B07WSXD31P,B089T4TMYV",0.0,0.0,0.0,0.0,0.0,0.0
AFIVIARCFQOURJFIWNMAWHUVSAWQ,"B06X3RY9NZ,B0752YJHYH,B078RQLHC6,B074G327P4,B07KJG3NWX,B01L27RFIO,B06XGBPHGG,B016JXGO1A,B076BGDPGY,B0169DCHZM,B01N4T5HNW,B08FVTBSNY,B075RZD744,B07GLYYMKN,B016NB15Y4,B08B58H43M,B083PXNPDB,B083PR5KZB,B01N109X4Y,B072Z4RPZK,B01F523KZ4,B073HLY9BS,B06X3V8XQM,B077GSJS2J,B077C41BDD,B0BD3JVLV9,B073W1MKVV,B073W1WCF4,B073WJZB6W,B073W2LZSN,B073W2V3HT,B073W2T1ZL,B073T9LW2R,B073W1G399,B073VZ3CCM,B073VX7Q21,B073VSXN96,B073VMMGNB,B073V8V7HZ,B073V89WGD,B073SBTJS8,B073V43LSL,B073TQSM8Q,B073TQRH3M,B073TNM9ZN,B073TMB2ND,B073WHHY84,B073YZWFQ5,B073YRYV88,B073X6HTZ1",B07DTJL9VL,0.0,0.0,0.0,0.0,0.0,0.0
AFIVVWK6DWXTI2NIJSEH7S6XXCBQ,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF","B0BRC5CYFS,B0C5WH28Z7",0.0,0.0,0.0,0.0,0.0,0.0
AFIWORDYWXGHD4CU6E6NGUSROBRQ,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF",B09KXDBN6X,0.0,0.0,0.0,0.0,0.0,0.0
AFIXI5NMUK6RWQMBQLWFJCUWRCGA,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF","B09M7BT151,B09YNHMTCV,B09YNJH8LV,B09ZQ76CM1",0.0,0.0,0.0,0.0,0.0,0.0
AFJ3R6QFEGOACYDEUOURT6AENMNA,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF","B0BLKKR8SP,B0C2812FK8,B0C3R9QR28",0.0,0.0,0.0,0.0,0.0,0.0
AFJ4QAEOULMCOUDF6O3753M6CTWQ,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF","B0BLJW9KQM,B0BLJX79MV,B0BRX9C4L7,B0BS92YMK4,B0BSG2N91N,B0CBYLKBP3",0.0,0.0,0.0,0.0,0.0,0.0
AFJ5TYP4JNFNRE4Y37DWU52QCK6Q,"B07G957SKB,B07MZB3SD4,B07WW1PPSH,B08T88T627,B072M6J4XX,B07QVF846K,B07BB4ZLDW,B0716K412H,B0841SYFMG,B0B42ZPGXR,B09LCNQX9J,B07C6RYZJL,B08NJ4TWRM,B073MY852J,B0BYF58YTC,B0BN283C8L,B073W1MKVV,B078691FG6,B0B6TB2N1D,B016AKH8KS,B016YW5ND6,B07VL8MWJC,B096457MQ6,B076C4RN41,B0BPR4PFZ5,B01EQE59BA,B01M3QH92L,B096YMNF5Q,B01EQDEEXU,B0C155MH3H,B09MS34TGB,B09RQNDVXL,B09PN8DKC9,B09LT6T7PL,B095BFX9CF,B01MTA6GLQ,B073VSXN96,B073SZV7RW,B073VMMGNB,B073T1425Q,B073T9LW2R,B073V8V7HZ,B073TL783F,B073V89WGD,B073V7FQNN,B073C792N6,B073V43LSL,B073TMB2ND,B073TQSM8Q,B073CFGC9Y","B077R6RF9H,B091KH6B4X",0.0,0.0,0.0,0.0,0.0,0.0
AFJ5UIUVKOIFWYR3DIYXA6QXVTRQ,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF","B07B693WZL,B07DXYZF5W,B091DBVC8H",0.0,0.0,0.0,0.0,0.0,0.0
AFJ7ASGDZHFL2LGNZXUPOCBU67LA,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF","B0B3DB74KG,B0B6CT84CG,B0BTC74LR3",0.0,0.0,0.0,0.0,0.0,0.0
AFJA64SY4GWIGK5RVKLPMAUE2DZA,"B07Q2135L2,B085TRW86L,B085TR95Z1,B07MVJ4SW6,B07MVJFH3J,B01N2GFIH9,B07MVJRKN2,B085N8PYH3,B086H5LYTT,B0762778RD,B07JYVZWLN,B084316TFY,B07GFWDNKT,B07XNNHH34,B085MPR1YY,B0B7BRPXWB,B081TJ1PRN,B07RVBSWG9,B07HMJ6D3F,B07QHWFT2K,B0BFM8VBXZ,B09MGBBV7C,B07FGVD8YD,B076BK48ZR,B073SZ53LH,B073VZ3CCM,B073SZV7RW,B073VX7Q21,B073VSXN96,B073VMMGNB,B073V8V7HZ,B073V89WGD,B073V7FQNN,B073T9LW2R,B073V43LSL,B073TQSM8Q,B073TQRH3M,B073W1G399,B073TL783F,B073TNM9ZN,B073TLC6S5,B073TMB2ND,B073T1425Q,B073YCQ9D1,B073XYMFGT,B073XVFX54,B073XT4V78,B073XRT2WG,B073XRH9NQ,B073XQLFHN",B0B4P6V911,0.0,0.0,0.0,0.0,0.0,0.0
AFJAPJ2ZTLH2LLFD3LKD4YBOLCVQ,"B073TNM9ZN,B074LBK3GL,B086MGKJR6,B077NDQF99,B01GALV8N0,B01IALFDKW,B01M6UVA7D,B0758YDVMW,B015NI2TFM,B07533PTBB,B072FFH87V,B01GAQL8SA,B07GX515F2,B07B7PC3SQ,B0CDP4724X,B01FSV6SSI,B07646SQ2Q,B01L27RFIO,B01LX3RP1O,B01MZCYXNL,B01KMS2BO2,B075XPJ8SR,B06XGBPHGG,B07JDB1J84,B01DCURZW0,B076YLTK8D,B0BQTQ565T,B01IL60H8Y,B07YYVM9K3,B01MFDDHNY,B077Q26XD6,B017SX07LS,B07PKJ6DTK,B07L475GDW,B016QTUU30,B07QCHWVC9,B0004K4D40,B099FJG1MV,B0781TVHWJ,B075LX64LQ,B016LMRJ72,B017T5R5CO,B07L32CVNY,B01N21RHTN,B003CHFRF6,B01MSYSFIF,B01M7V9ZR0,B07H46JRF5,B09LKL6C42,B07JCJRTY1","B07D6Z29PF,B081ZKCK53",0.0,0.0,0.0,0.0,0.0,0.0
AFJASYJ7EPYGSIEYWBATYE4EVIKQ,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF","B0BJ2T1LQ5,B0BTJBQJ8M,B0BZJ8S1K9",0.0,0.0,0.0,0.0,0.0,0.0
AFJAV2F7FOXNBN6CZOSERYFDOV4A,"B0003TOR7U,B0CH8V66LC,B015DTI1OY,B015DNVQRE,B015DN2KQ0,B015DLYPJM,B015DKLH30,B015DIT176,B015D70KGI,B015D4HLU4,B015EYND1Y,B015ETM8ME,B015EST3G4,B015ESPGNS,B015EPBJOG,B015EN81EY,B015EJDE7M,B015EH9E78,B015G8KYQA,B015G8A7IK,B015G7XFSK,B015G428C2,B015G3OWUY,B015FRRZ3M,B015EZYQX2,B015EZOPQK,B015GJF6SU,B015GHRUKY,B015GFVDXG,B015GF6H3C,B015GE4RRG,B015GB7A2I,B015GAKXT6,B015GAEYOQ,B0C7LQCV7C,B0C7LQ9Z78,B0C7LQ43RL,B0C7LQ25BD,B0C7LQ1DCW,B0C7LPS424,B0C7LPFZXJ,B0C7LJ99BC,B0C7MB1G2W,B0C7LVT69K,B0C7LTST92,B0C7LSG7VR,B0C7LRXST4,B0C7LRS4P2,B0C7LQNLBL,B0C7LQHVRF","B0BH6HVCL7,B0BMX3KQ5W,B0C6147THR",0.0,0.0,0.0,0.0,0.0,0.0
AFJBCQG2K4QHKGOG2YY6XOPOFAAQ,"B078YC452J,B09TG5HJWP,B09TDMY72G,B015TK5EME,B07CZ7MJZD,B09YDHCFNC,B01FYKAIQQ,B07B2829YN,B0C5W7TVH2,B0BHF8QL27,B095QZ8JJW,B07JL9655C,B0B4YG5BSR,B01LBTUPBM,B0BWS5PCJN,B01LZX7G0H,B07QPC7F7C,B07QMF5J29,B0BVJK4NB3,B07CV567SP,B079ZWV1YB,B07NPZP5HY,B077M8VFYS,B0B61XYD84,B0BZGJWD2H,B016N4FUZQ,B07DCK4DVQ,B0C3HZ5KSG,B09RSX5JFF,B01GSJNP30,B07RPJ9JT3,B07JKYJTBY,B0CBVCXMC4,B073VMMGNB,B073V89WGD,B073V8V7HZ,B073SBTJS8,B073V43LSL,B073TQSM8Q,B073TQRH3M,B073TNM9ZN,B073TMB2ND,B073TLC6S5,B073TL783F,B073YG3NW2,B073T1425Q,B073VSXN96,B073XT4V78,B073XRH9NQ,B073WKWDCZ",B07LGKL9L1,0.0,0.0,0.0,0.0,0.0,0.0
